_id,codigo,descripcion,precioVentaBase,TARIFA SAVIA SALUD
uArRrFrJtxcboKdTz,2100503,STENT PERIFERICO LIFESTENT® 5FR 5MM X 170MM 135CM REF 5F051703C,6168000,6168000
6mEtqSr6fogEFohep,2100504,STENT PERIFERICO LIFESTENT® 5FR 5MM X 80MM 135CM REF 5F050803C,6168000,6168000
eyHmFPmBtCsfnvom9,2100505,STENT PERIFERICO LIFESTENT® 5FR 6MM X 60MM 135CM REF 5F060603C,6168000,6168000
ZkuRm5ybumgQnzeWh,2100506,STENT PERIFERICO LIFESTENT® 5FR 7MM X 120MM 135CM REF 5F071203C,6168000,6168000
3KFqbaEdJhxhb749E,2100507,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X14MM REFSPCDSR14150225014,2890000,2890000
3WpNTeoRWDGyEen6p,2100508,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X16MM REFSPCDSR14150225016,2890000,2890000
ZMHqCn98jWyyqM74R,2100509,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X19MM REFSPCDSR14150225019,2890000,2890000
dyGXC3wE4XgfuF974,2100510,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X24MM REFSPCDSR14150225024,2890000,2890000
fCjXx4KFk5pZZak6D,2100511,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X29MM REFSPCDSR14150225029,2890000,2890000
3AYKhc23p7CMrNQut,2100512,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X34MM REFSPCDSR14150225034,2890000,2890000
rPkY6wwmMRCmHn82L,2100513,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X39MM REFSPCDSR14150225039,2890000,2890000
2ryMYYcTriRereQAz,2100514,STENT PERIFERICO MEDICADO ANGIOLITE BTK 225X9MM REFSPCDSR14150225009,2890000,2890000
LGAm6DinecLXauGBi,2100515,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X14MM REFSPCDSR14150250014,2890000,2890000
gXz3TQqpBrkud7upo,2100516,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X16MM REFSPCDSR14150250016,2890000,2890000
wbiyrovEX6SZu8Zre,2100517,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X19MM REFSPCDSR14150250019,2890000,2890000
8HFYfMgr8zq27nfvK,2100518,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X24MM REFSPCDSR14150250024,2890000,2890000
Aqb9bHCKxnDwwQmNQ,2100519,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X29MM REFSPCDSR14150250029,2890000,2890000
6JcsXB5GERvz9XMKf,2100520,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X34MM REFSPCDSR14150250034,2890000,2890000
td86YTHFY55y3e2dA,2100521,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X39MM REFSPCDSR14150250039,2890000,2890000
LNxe9hF8w4jcakKar,2100522,STENT PERIFERICO MEDICADO ANGIOLITE BTK 250X9MM REFSPCDSR14150250009,2890000,2890000
BdoACvLmfWQFcjojd,2100523,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X14MM REFSPCDSR14150275014,2890000,2890000
JoQtHNnBFc3qDYSFc,2100524,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X16MM REFSPCDSR14150275016,2890000,2890000
4eTj6pcDbmv55fJZK,2100525,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X19MM REFSPCDSR14150275019,2890000,2890000
bLPmDAMmQ23pFExJB,2100526,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X24MM REFSPCDSR14150275024,2890000,2890000
jGYjufpBNEKPwWEXr,2100527,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X29MM REFSPCDSR14150275029,2890000,2890000
Koxm4AbD9ZR6fvPff,2100528,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X34MM REFSPCDSR14150275034,2890000,2890000
hsxi9cYEBBLLSDWJ6,2100529,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X39MM REFSPCDSR14150275039,2890000,2890000
xonKHt7uk9hY4uvz8,2100530,STENT PERIFERICO MEDICADO ANGIOLITE BTK 275X9MM REFSPCDSR14150275009,2890000,2890000
B9AZ8ZK7hQEBZSBTT,2100531,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X14MM REFSPCDSR14150200014,2890000,2890000
LXojnoPpqn9KxvJ66,2100532,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X16MM REFSPCDSR14150200016,2890000,2890000
dbzSc2ehfCokFcpRY,2100533,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X19MM REFSPCDSR14150200019,2890000,2890000
89uhQSy74EZiZdtEi,2100534,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X24MM REFSPCDSR14150200024,2890000,2890000
Qc6esYJvuyN5rMAYM,2100535,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X29MM REFSPCDSR14150200029,2890000,2890000
nCnbcDkaAQXYxxDx5,2100536,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X34MM REFSPCDSR14150200034,2890000,2890000
LrrGmB6nBA9CD66p4,2100537,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X39MM REFSPCDSR14150200039,2890000,2890000
C986dWovx3R8Kr4jS,2100538,STENT PERIFERICO MEDICADO ANGIOLITE BTK 2X9MM REFSPCDSR14150200009,2890000,2890000
bryiFhxYW3ssvnMDr,2100539,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X14MM REFSPCDSR14150350014,2890000,2890000
yK9GbxahBht7DDaHu,2100540,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X16MM REFSPCDSR14150350016,2890000,2890000
2heS6ChTy6KSs5m46,2100541,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X19MM REFSPCDSR14150350019,2890000,2890000
ASAQGzzbj3ERuY7Gq,2100542,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X24MM REFSPCDSR14150350024,2890000,2890000
A4fLj49Kd2bpgf5A9,2100543,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X29MM REFSPCDSR14150350029,2890000,2890000
djQBePejTA7u7kGPv,2100544,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X34MM REFSPCDSR14150350034,2890000,2890000
Ec2bYEN5nq4ytGwsp,2100545,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X39MM REFSPCDSR14150350039,2890000,2890000
WuJRbXXQCEoRiPmFj,2100546,STENT PERIFERICO MEDICADO ANGIOLITE BTK 350X9MM REFSPCDSR14150350009,2890000,2890000
oAKjLMamMMpRHtLD8,2100547,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X14MM REFSPCDSR14150300014,2890000,2890000
Nzn37TizozkheYAXX,2100548,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X16MM REFSPCDSR14150300016,2890000,2890000
TghjuRdtKNoWNC38k,2100549,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X19MM REFSPCDSR14150300019,2890000,2890000
X8D2yMTY2Wxcve5TF,2100550,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X24MM REFSPCDSR14150300024,2890000,2890000
S4sCJuPjA6J39mkrz,2100551,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X29MM REFSPCDSR14150300029,2890000,2890000
MPpP7MFdoovXT7hbK,2100552,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X34MM REFSPCDSR14150300034,2890000,2890000
wAFcK2XFQEu9ZfHfK,2100553,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X39MM REFSPCDSR14150300039,2890000,2890000
RaoZ8DtYxtcM6uokL,2100554,STENT PERIFERICO MEDICADO ANGIOLITE BTK 3X9MM REFSPCDSR14150300009,2890000,2890000
5F2egP3syv7QdWvTJ,2100555,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X14MM REFSPCDSR14150450014,2890000,2890000
7RhYcKgstxd5Cd3Ga,2100556,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X16MM REFSPCDSR14150450016,2890000,2890000
eKSKAvSTAWf7zTdX9,2100557,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X19MM REFSPCDSR14150450019,2890000,2890000
zYrwMHMLZbuuxwB6o,2100558,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X24MM REFSPCDSR14150450024,2890000,2890000
uHiH6TjKGofch9qrx,2100559,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X29MM REFSPCDSR14150450029,2890000,2890000
j2eT3Ev4hGjbYfjw4,2100560,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X34MM REFSPCDSR14150450034,2890000,2890000
9PkFxJAGBWhfT5uux,2100561,STENT PERIFERICO MEDICADO ANGIOLITE BTK 450X39MM REFSPCDSR14150450039,2890000,2890000
4SNgb4WnTnjv4DoLB,2100562,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X14MM REFSPCDSR14150400014,2890000,2890000
Dz2fXBvmbkieyRtDQ,2100563,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X16MM REFSPCDSR14150400016,2890000,2890000
da5XeixjBNyk9NrcB,2100564,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X19MM REFSPCDSR14150400019,2890000,2890000
2xaeig6dtKXdT4zFv,2100565,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X24MM REFSPCDSR14150400024,2890000,2890000
A3sGZjLNv2zfJ4ruh,2100566,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X29MM REFSPCDSR14150400029,2890000,2890000
FameKR8t2cSezeoDr,2100567,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X34MM REFSPCDSR14150400034,2890000,2890000
z9GHNuCX6zStKveKf,2100568,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X39MM REFSPCDSR14150400039,2890000,2890000
BGaQcwNgpfhQBLzkt,2100569,STENT PERIFERICO MEDICADO ANGIOLITE BTK 4X9MM REFSPCDSR14150400009,2890000,2890000
SnaGjuSzyCxiW24BW,2100570,STENT PERIFERICO OMNILINK ELITE 100MMX29MMX135CM REF11013-29,2720000,2720000
PF7S9QACwCYHgiemr,2100571,STENT PERIFERICO OMNILINK ELITE 35 100MMX39MMX135CM REF11013-39,2720000,2720000
c6N82ReEjqQC8tDaB,2100572,STENT PERIFERICO OMNILINK ELITE 35 60MMX29MMX135CM REF11009-29,2720000,2720000
khw5Jrb3iY6P8gw3A,2100573,STENT PERIFERICO OMNILINK ELITE 35 60MMX39MMX135CM REF11009-39,2720000,2720000
Z3QsdbHPpgHHCp9tm,2100574,STENT PERIFERICO OMNILINK ELITE 35 60MMX59MM135CM REF11009-59,2720000,2720000
pfFQQyAAZqyq4Zkgk,2100575,STENT PERIFERICO OMNILINK ELITE 35 70MMX29MMX135CM REF11010-29,2720000,2720000
ej2Qfe77WCi7j8deD,2100576,STENT PERIFERICO OMNILINK ELITE 35 70MMX39MMX135CM REF11010-39,2720000,2720000
DnLj8TcDBrQQmiiti,2100577,STENT PERIFERICO OMNILINK ELITE 35 70MMX59MMX135CM REF11010-59,2720000,2720000
LC36YqfiLqBAfhecX,2100578,STENT PERIFERICO OMNILINK ELITE 35 80MMX29MMX135CM REF11011-29,2720000,2720000
CqRb6R6iSiGTDLXQ2,2100579,STENT PERIFERICO OMNILINK ELITE 35 80MMX39MMX135CM REF11011-39,2720000,2720000
jfh2qKQ7msSZ4jvxz,2100580,STENT PERIFERICO OMNILINK ELITE 35 80MMX59MMX135CM REF11011-59,2720000,2720000
H5t2JLdEr4NpeTgkX,2100581,STENT PERIFERICO OMNILINK ELITE 35 90MMX29MMX135CM REF11012-29,2720000,2720000
JircA5hyZPdThiBLA,2100582,STENT PERIFERICO OMNILINK ELITE 35 90MMX39MMX135CM REF11012-39,2720000,2720000
G2z5suuMdTsFjLtNa,2100583,STENT PERIFERICO OMNILINK ELITE 35 90MMX59MMX135CM REF11012-59,2720000,2720000
XcsCF6ssz8MyaJn3Y,2100584,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO LL/50/120MM ON 135CM REF1012014-120,3230000,3230000
guQSJJsJ46GrRJQfE,2100585,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO LL/50/150MM ON 135CM REF1012014-150,3230000,3230000
fa5yZsrux9xmswoba,2100586,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO LL/60/120MM ON 135CM REF1012015-120,3230000,3230000
nMEfkP2rTk5AmzAKT,2100587,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO LL/60/150MM ON 135CM REF1012015-150,3230000,3230000
6npjKAaz3SxZseSHo,2100588,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO LL/70/120MM ON 135CM REF1012016-120,3230000,3230000
TTyo4WheqydZdWuRZ,2100589,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO LL/70/150MM 135CM REF1012016-150,3230000,3230000
HHsdDhGSu7wByPwwy,2100590,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/100/40MM ON 135CM REF1011925-040,3230000,3230000
EoBdfBMY89Cw5FwMJ,2100591,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/100/80MM ON 135CM REF1011925-080,3230000,3230000
uBeKXjEzDu3Hpt9dy,2100592,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/50/80MM ON 135CM REF1011920-080,3230000,3230000
L8KFSSno7RfZiJh8R,2100593,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/60/80MM ON 135CM REF1011921-080,3230000,3230000
ZqnMTmPwry5TRbqLB,2100594,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/70/40MM ON 135CM REF1011922-040,3230000,3230000
mcg8aoc6PoXDow2iX,2100595,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/70/80MM ON 135CM REF1011922-080,3230000,3230000
cAaiTEPDAPghyWNRH,2100596,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/80/40MM ON 135CM REF1011923-040,3230000,3230000
PaX48GtvCGM7SchYv,2100597,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/90/40MM ON 135CM REF1011924-040,3230000,3230000
rP56eaEsxpNXY9rcL,2100598,STENT PERIFERICO PERIFERICO  ABSOLUTE PRO/90/80MM ON 135CM REF1011924-080,3230000,3230000
phdbE84FvE2m8F6Ko,2100599,STENT PERIFERICO RESTORER  10X18MM  SPCBC35080100018,2720000,2720000
MimyEBXurXZP2GzzA,2100600,STENT PERIFERICO RESTORER  10X18MM  SPCBC35140100018,2720000,2720000
EuQH8jd9j6m8sKmu2,2100601,STENT PERIFERICO RESTORER  10X28MM  SPCBC35080100028,2720000,2720000
3ABPLvHz9NQvqC7sn,2100602,STENT PERIFERICO RESTORER  10X28MM  SPCBC35140100028,2720000,2720000
fW2arm5GN6W4T3QDG,2100603,STENT PERIFERICO RESTORER  10X38MM  SPCBC35080100038,2720000,2720000
npqssDNYnxs9CjvYF,2100604,STENT PERIFERICO RESTORER  10X38MM  SPCBC35140100038,2720000,2720000
f3KrtAiQLfFaSazLY,2100605,STENT PERIFERICO RESTORER  10X58MM  SPCBC35080100058,2720000,2720000
mhj9NTSGGaC2Nbuds,2100606,STENT PERIFERICO RESTORER  10X58MM  SPCBC35140100058,2720000,2720000
9ri7NkmX63KTsFJie,2100607,STENT PERIFERICO RESTORER  5X18MM  SPCBC35080050018,2720000,2720000
WpNNjWn9esPhoNEiZ,2100608,STENT PERIFERICO RESTORER  5X18MM  SPCBC35140050018,2720000,2720000
C9CFrou8PbeJCerX8,2100609,STENT PERIFERICO RESTORER  5X28MM  SPCBC35080050028,2720000,2720000
KhGJu35xbusw3Dgbj,2100610,STENT PERIFERICO RESTORER  5X28MM  SPCBC35140050028,2720000,2720000
5Ygrn5wMut4KLEzEf,2100611,STENT PERIFERICO RESTORER  5X38MM  SPCBC35080050038,2720000,2720000
DdgF93vZvkCwKeePY,2100612,STENT PERIFERICO RESTORER  5X38MM  SPCBC35140050038,2720000,2720000
MaPRWTFa5PvbRLXFh,2100613,STENT PERIFERICO RESTORER  5X58MM  SPCBC35080050058,2720000,2720000
ma49d2CKH2Aif5j3r,2100614,STENT PERIFERICO RESTORER  5X58MM  SPCBC35140050058,2720000,2720000
fZNX3GjSaKxXPyCs7,2100615,STENT PERIFERICO RESTORER  6X18MM  SPCBC35080060018,2720000,2720000
WXkgPk5Sqoc9fovFD,2100616,STENT PERIFERICO RESTORER  6X18MM  SPCBC35140060018,2720000,2720000
y4RyBT6hyqYtG4gbH,2100617,STENT PERIFERICO RESTORER  6X28MM  SPCBC35080060028,2720000,2720000
C8CpSLpc3urWo7dav,2100618,STENT PERIFERICO RESTORER  6X28MM  SPCBC35140060028,2720000,2720000
Gh5QiKCo98Y9WRrCh,2100619,STENT PERIFERICO RESTORER  6X38MM  SPCBC35080060038,2720000,2720000
Sw47guHriC22bxJMi,2100620,STENT PERIFERICO RESTORER  6X38MM  SPCBC35140060038,2720000,2720000
CmSR2Pq6QkKKFaGxY,2100621,STENT PERIFERICO RESTORER  6X58MM  SPCBC35080060058,2720000,2720000
jS5Qvfycmu93sqqXn,2100622,STENT PERIFERICO RESTORER  6X58MM  SPCBC35140060058,2720000,2720000
c84ThsX32r4nFsAxm,2100623,STENT PERIFERICO RESTORER  7X18MM  SPCBC35080070018,2720000,2720000
SvKMTwQHePiWn8yKQ,2100624,STENT PERIFERICO RESTORER  7X18MM  SPCBC35140070018,2720000,2720000
mpM7s8hf28pWHhaXy,2100625,STENT PERIFERICO RESTORER  7X28MM  SPCBC35080070028,2720000,2720000
YJ7EQSkE53Fs2ELsM,2100626,STENT PERIFERICO RESTORER  7X28MM  SPCBC35140070028,2720000,2720000
AEH7a9CrLkqkBspBs,2100627,STENT PERIFERICO RESTORER  7X38MM  SPCBC35080070038,2720000,2720000
QGHpXifTfLnqkvZwQ,2100628,STENT PERIFERICO RESTORER  7X38MM  SPCBC35140070038,2720000,2720000
yCuFqFtZiQRq9Tp6o,2100629,STENT PERIFERICO RESTORER  7X58MM  SPCBC35080070058,2720000,2720000
RG623HFEypj967bEJ,2100630,STENT PERIFERICO RESTORER  7X58MM  SPCBC35140070058,2720000,2720000
W8YooyjZ2zNKv2KqL,2100631,STENT PERIFERICO RESTORER  8X18MM  SPCBC35080080018,2720000,2720000
S5XMcLFjxPvmkj4Rp,2100632,STENT PERIFERICO RESTORER  8X18MM  SPCBC35140080018,2720000,2720000
ntbGkXmQiEqyLfzHX,2100633,STENT PERIFERICO RESTORER  8X28MM  SPCBC35080080028,2720000,2720000
mBqatHXrKs7Lps9nT,2100634,STENT PERIFERICO RESTORER  8X28MM  SPCBC35140080028,2720000,2720000
k5dd4vK8oPn6Ptgho,2100635,STENT PERIFERICO RESTORER  8X38MM  SPCBC35080080038,2720000,2720000
vzny7cL6hu3v2ze9h,2100636,STENT PERIFERICO RESTORER  8X38MM  SPCBC35140080038,2720000,2720000
z43TqbXXnnEszvgYH,2100637,STENT PERIFERICO RESTORER  8X58MM  SPCBC35080080058,2720000,2720000
Td8iGEf5acXr96c5y,2100638,STENT PERIFERICO RESTORER  8X58MM  SPCBC35140080058,2720000,2720000
QtwKZSkibSaWwsQhH,2100639,STENT PERIFERICO RESTORER  9X18MM  SPCBC35080090018,2720000,2720000
6Fae3cGKee85EMXqg,2100640,STENT PERIFERICO RESTORER  9X18MM  SPCBC35140090018,2720000,2720000
oZsmDCHWANf8Fu3aQ,2100641,STENT PERIFERICO RESTORER  9X28MM  SPCBC35080090028,2720000,2720000
83b4iLcko7foyGEPF,2100642,STENT PERIFERICO RESTORER  9X28MM  SPCBC35140090028,2720000,2720000
Rur4QaZzqKqWK6A7q,2100643,STENT PERIFERICO RESTORER  9X38MM  SPCBC35080090038,2720000,2720000
RRR7bBpBZEzG37gQe,2100644,STENT PERIFERICO RESTORER  9X38MM  SPCBC35140090038,2720000,2720000
WmvEDnsfp3fapNTkJ,2100645,STENT PERIFERICO RESTORER  9X58MM  SPCBC35080090058,2720000,2720000
eevexnfLRFtT6AEgM,2100646,STENT PERIFERICO RESTORER  9X58MM  SPCBC35140090058,2720000,2720000
gBD7ajPDSx3GBptmh,2100647,STENT PERIFERICO RX HERCULINK ELITE /50/18MM 135CM REF1011528-18,2720000,2720000
pdjaSdfNMrdEZatdY,2100648,STENT PERIFERICO RX HERCULINK ELITE /60/18MM 135CM REF1011534-18,2720000,2720000
22vXq7Zxr4xHp7t9m,2100649,STENT PERIFERICO RX HERCULINK ELITE /70/15MM 135CM REF1011540-15,2720000,2720000
GJCnE9D2YBABFTpA2,2100650,STENT PERIFERICO RX HERCULINK ELITE/70/18MM 135CM REF1011540-18,2720000,2720000
GsCS8ia7iZvNPHi5b,2100651,STENT PERIFERICO SUPERA 45X100 6F 120CM REF42045100-120,8000000,8000000
7Wi5DoWPNYwGSMveD,2100652,STENT PERIFERICO SUPERA 45X120 6F 120CM REF42045120-120,8000000,8000000
4dbzp8cbZmsjQJduR,2100653,STENT PERIFERICO SUPERA 45X150 6F 120CM REF42045150-120,8000000,8000000
9KcaY5gk3db6xXq35,2100654,STENT PERIFERICO SUPERA 45X80 6F 120CM REF42045080-120,8000000,8000000
7Ax8uHocnkF5ApxfQ,2100655,STENT PERIFERICO SUPERA 55X100 6F 120CM REF42055100-120,8000000,8000000
dPKPHc6zYs5YX3kvy,2100656,STENT PERIFERICO SUPERA 55X120 6F 120CM REF42055120-120,8000000,8000000
YwCssSJNPTFwiNX68,2100657,STENT PERIFERICO SUPERA 55X150 6F 120CM REF42055150-120,8000000,8000000
EJJTvgyGTAExcWfmx,2100658,STENT PERIFERICO SUPERA 55X200 6F 120CM REF42055200-120,8000000,8000000
5sQjErRX45aDSadrk,2100659,STENT PERIFERICO SUPERA 55X80 6F 120CM REF42055080-120,8000000,8000000
h9iwzH5tqTurQQ56i,2100660,STENT PERIFERICO SUPERA 65X100 6F 120CM REF42065100-120,8000000,8000000
zpeAh83rcKoZJhr25,2100661,STENT PERIFERICO SUPERA 65X120 6F 120CM REF42065120-120,8000000,8000000
YzrHsTcB2MDM3iQw7,2100662,STENT PERIFERICO SUPERA 65X150 6F 120CM REF42065150-120,8000000,8000000
RXduRxog8mxibr66G,2100663,STENT PERIFERICO SUPERA 65X200 6F 120CM REF42065200-120,8000000,8000000
rPuLrkJvw7F8ZLvqd,2100664,STENT PERIFERICO SUPERA 65X80 6F 120CM REF42065080-120,8000000,8000000
hq9XvoyqneSSwJS4o,2100665,STENT PERIFERICO SUPERA 75X100 6F 120CM REF42075100-120,8000000,8000000
SLv8WnSpXKbMeCqWr,2100666,STENT PERIFERICO VASCULAR EXPRESS LD  DE 7MM X 57MM REF H74938162120130,2563464,2563464
uQ5cqQ6vxY4qwHFcp,2100667,STENT PERIFERICO VASCULAR EXPRESS LD  DE 8MM X 37MM REF H74938162840130,2563464,2563464
y4nRpNcrHAQqATyzz,2100668,STENT PROTECCIÓN CEREB CASPER 10 X 30 MM REFCPR-1030-143RX,5493205,5493205
DKSK9M9MmnvvRa4DG,2100669,STENT PROTECCIÓN CEREB CASPER 7 X 25 MM REFCPR-0725-143RX,5493205,5493205
pHPpbh8cn6hg2xkJ4,2100670,STENT PROTECCIÓN CEREB CASPER 8 X 25 MM REFCPR-0825-143RX,5493205,5493205
eLCdGsCPLTRGJ4STF,2100671,STENT PROTECCIÓN CEREB CASPER 8 X 30 MM REFCPR-0830-143RX,5493205,5493205
EETGEcwBBdPHGQ2cZ,2100672,STENT PROTECCIÓN CEREB CASPER 9 X 20 MM REFCPR-0920-143RX,5493205,5493205
aSDxAf9QoYB7Cpvww,2100673,STENT PROTECCIÓN CEREB CASPER 9 X 30 MM REFCPR-0930-143RX,5493205,5493205
3NuA8LHyxic3Hckai,2100674,STENT SRD3-4-20-10 V01 SOLITAIRE REFSRD3-4-20-10,9380000,9380000
ScDNuXPLs99ZokKjS,2100675,STENT SRD3-4-40-10 V01 SOLITAIRE REFSRD3-4-40-10,9380000,9380000
QHrK7uK2FyzZ6ZYLa,2100676,STENT SRD3-6-20-10 V01 SOLITAIRE REFSRD3-6-20-10,9380000,9380000
zrA5qSbWSzPe6ivX6,2100677,STENT SRD3-6-40-10 V01 SOLITAIRE REFSRD3-6-40-10,9380000,9380000
uTiLp3WsPptyo62er,2100678,STENT CAROTIDEO WALLSTENT MONORAIL 7 X 50 REF H965SCH647090,3658963,5493205
sfg9rGLgX4rzGicFr,2100690,"STENT DE SOPORTE INTRAL.LVIS EVO. 2,5 X12 MM REF: LEV2512 XUN",16960000,16960000
mFEnT2fjyaz9spKpe,2090310,"STENT CORONARIO MEDICADO ULTIMASTER 3,5X38  DE-RQ3538KSM XUN",2858499,2858499
wqbH7YtGCfyRLXNLC,2090311,"STENT CORONARIO MEDICADO ULTMASTER 2,5X21 DE-RQ2521KSM XUN",2858499,2858499
8xPDodu439hjqBi9Y,2090314,STENT CORONARIO MEDICADO ULTIMASTER 3X24 DE-RQ3024KSM XUN,2858499,2858499
23L6ktfwrq3EAk7Je,2100692,"STENT DE SOPORTE INTRAL.LVIS EVO. 3,5 X16 MM-REF: LEV3517 XUN",16960000,16960000
vXbNtCLt49NRBGhmb,2090322,STENT CORONARIO ULTIMASTER 4X15 DE-RQ4015KSM XUN,2858499,2858499
,2090304,"STENT CORONARIO MEDICADO SYNERGY 3,5MM X 24MM-REF: H7493926224350",2858499,2858499
,2090303,"STENT CORONARIO MEDICADO-RESOLUTE ONYX 4,5MM X 15MM-REF:-RONYX45015X",2858499,2858499
,2090305,STENT CORONARIO MEDICADO-RESOLUTE ONYX 5MM X22MM-REF:-RONYX50022X,2858499,2858499
,2090318,"STENT CORONARIO MEDICADO ULTIMASTER 2,25X12 DE-RQ2212KSM XUN",2858499,2858499
,2090321,"STENT CORONARIO MEDICADO ULTIMASTER 2,25X15 DE-RQ2215KSM XUN",2858499,2858499
,2090325,"STENT CORONARIO MEDICADO ULTIMASTER 2,25X18 DE-RQ2218KSM XUN",2858499,2858499
,2090326,"STENT CORONARIO MEDICADO ULTIMASTER 2,25X24 DE-RQ2224KSM XUN",2858499,2858499
,2090327,"STENT CORONARIO MEDICADO ULTIMASTER 2,25X33 DE-RQ2233KSM XUN",2858499,2858499
,2090328,"STENT CORONARIO MEDICADO ULTIMASTER 2,25X38 DE-RQ2238KSM XUN",2858499,2858499
,2090329,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X12 DE-RQ2512KSM XUN",2858499,2858499
,2090306,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X15 DE-RQ2515KSM XUN",2858499,2858499
,2090330,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X18 DE-RQ2518KSM XUN",2858499,2858499
,2090331,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X24 DE-RQ2524KSM XUN",2858499,2858499
,2090307,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X28 DE-RQ2528KSM XUN",2858499,2858499
,2090332,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X33 DE-RQ2533KSM XUN",2858499,2858499
,2090333,"STENT CORONARIO MEDICADO ULTIMASTER 2,5X38 DE-RQ2538KSMXUN",2858499,2858499
,2090334,"STENT CORONARIO MEDICADO ULTIMASTER 2,75X18 DE-RQ2718KSM XUN",2858499,2858499
,2090335,"STENT CORONARIO MEDICADO ULTIMASTER 2,75X24 DE-RQ2724KSM XUN",2858499,2858499
,2090336,"STENT CORONARIO MEDICADO ULTIMASTER 2,75X38 DE-RQ2738KSMXUN",2858499,2858499
,2090316,"STENT CORONARIO MEDICADO ULTIMASTER 3,5X12 DE-RQ3512KSM XUN",2858499,2858499
,2090317,"STENT CORONARIO MEDICADO ULTIMASTER 3,5X15 DE-RQ3515KSM XUN",2858499,2858499
